"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","GDP","TOT","USD_CAP","A","1990",12623.139761,"E"
"CZE","GDP","TOT","USD_CAP","A","1991",11588.784289,"E"
"CZE","GDP","TOT","USD_CAP","A","1992",11782.486667,"E"
"CZE","GDP","TOT","USD_CAP","A","1993",12055.334703,"E"
"CZE","GDP","TOT","USD_CAP","A","1994",12663.269849,"E"
"CZE","GDP","TOT","USD_CAP","A","1995",13738.831471,
"CZE","GDP","TOT","USD_CAP","A","1996",14584.021196,
"CZE","GDP","TOT","USD_CAP","A","1997",14721.040783,
"CZE","GDP","TOT","USD_CAP","A","1998",14890.418499,
"CZE","GDP","TOT","USD_CAP","A","1999",15325.709916,
"CZE","GDP","TOT","USD_CAP","A","2000",16150.887053,
"CZE","GDP","TOT","USD_CAP","A","2001",17581.72872,
"CZE","GDP","TOT","USD_CAP","A","2002",18182.35455,
"CZE","GDP","TOT","USD_CAP","A","2003",19410.361324,
"CZE","GDP","TOT","USD_CAP","A","2004",20793.828997,
"CZE","GDP","TOT","USD_CAP","A","2005",21907.305595,
"CZE","GDP","TOT","USD_CAP","A","2006",23725.889696,
"CZE","GDP","TOT","USD_CAP","A","2007",26054.26701,
"CZE","GDP","TOT","USD_CAP","A","2008",27724.418767,
"CZE","GDP","TOT","USD_CAP","A","2009",27502.296138,
"CZE","GDP","TOT","USD_CAP","A","2010",27608.011342,
"CZE","GDP","TOT","USD_CAP","A","2011",28795.816027,
"CZE","GDP","TOT","USD_CAP","A","2012",29051.390424,
"CZE","GDP","TOT","USD_CAP","A","2013",30496.020039,
"CZE","GDP","TOT","USD_CAP","A","2014",32359.369238,
"CZE","GDP","TOT","USD_CAP","A","2015",34058.253278,
"CZE","GDP","TOT","USD_CAP","A","2016",35127.440288,
"DNK","GDP","TOT","MLN_USD","A","1966",16625.0057,
"DNK","GDP","TOT","MLN_USD","A","1967",17777.5366,
"DNK","GDP","TOT","MLN_USD","A","1968",19448.1212,
"DNK","GDP","TOT","MLN_USD","A","1969",21893.1845,
"DNK","GDP","TOT","MLN_USD","A","1970",20991.7533,
"DNK","GDP","TOT","MLN_USD","A","1971",22720.4914,
"DNK","GDP","TOT","MLN_USD","A","1972",24635.5276,
"DNK","GDP","TOT","MLN_USD","A","1973",27039.3894,
"DNK","GDP","TOT","MLN_USD","A","1974",29137.5986,
"DNK","GDP","TOT","MLN_USD","A","1975",31372.4482,
"DNK","GDP","TOT","MLN_USD","A","1976",35055.1692,
"DNK","GDP","TOT","MLN_USD","A","1977",37925.9316,
"DNK","GDP","TOT","MLN_USD","A","1978",41492.4471,
"DNK","GDP","TOT","MLN_USD","A","1979",46655.9247,
"DNK","GDP","TOT","MLN_USD","A","1980",50617.9385,
"DNK","GDP","TOT","MLN_USD","A","1981",54975.0893,
"DNK","GDP","TOT","MLN_USD","A","1982",60536.9062,
"DNK","GDP","TOT","MLN_USD","A","1983",64560.7522,
"DNK","GDP","TOT","MLN_USD","A","1984",69636.6564,
"DNK","GDP","TOT","MLN_USD","A","1985",74741.9985,
"DNK","GDP","TOT","MLN_USD","A","1986",79989.5041,
"DNK","GDP","TOT","MLN_USD","A","1987",82238.8151,
"DNK","GDP","TOT","MLN_USD","A","1988",85106.3152,
"DNK","GDP","TOT","MLN_USD","A","1989",88985.7339,
"DNK","GDP","TOT","MLN_USD","A","1990",93638.7739,
"DNK","GDP","TOT","MLN_USD","A","1991",98103.9923,
"DNK","GDP","TOT","MLN_USD","A","1992",102303.9942,
"DNK","GDP","TOT","MLN_USD","A","1993",104749.2382,
"DNK","GDP","TOT","MLN_USD","A","1994",112683.0116,
"DNK","GDP","TOT","MLN_USD","A","1995",118515.9997,
"DNK","GDP","TOT","MLN_USD","A","1996",124799.2441,
"DNK","GDP","TOT","MLN_USD","A","1997",131640.698,
"DNK","GDP","TOT","MLN_USD","A","1998",136782.034,
"DNK","GDP","TOT","MLN_USD","A","1999",141846.3284,
"DNK","GDP","TOT","MLN_USD","A","2000",152926.9375,
"DNK","GDP","TOT","MLN_USD","A","2001",158176.3644,
"DNK","GDP","TOT","MLN_USD","A","2002",164720.3879,
"DNK","GDP","TOT","MLN_USD","A","2003",165945.6765,
"DNK","GDP","TOT","MLN_USD","A","2004",177981.4622,
"DNK","GDP","TOT","MLN_USD","A","2005",185074.4459,
"DNK","GDP","TOT","MLN_USD","A","2006",202903.3233,
"DNK","GDP","TOT","MLN_USD","A","2007",212740.4976,
"DNK","GDP","TOT","MLN_USD","A","2008",226767.5052,
"DNK","GDP","TOT","MLN_USD","A","2009",223027.8046,
"DNK","GDP","TOT","MLN_USD","A","2010",239009.4623,
"DNK","GDP","TOT","MLN_USD","A","2011",247352.2892,
"DNK","GDP","TOT","MLN_USD","A","2012",250524.5651,
"DNK","GDP","TOT","MLN_USD","A","2013",262368.1157,
"DNK","GDP","TOT","MLN_USD","A","2014",270323.0603,
"DNK","GDP","TOT","MLN_USD","A","2015",278372.8468,
"DNK","GDP","TOT","MLN_USD","A","2016",285517.4475,
"DNK","GDP","TOT","USD_CAP","A","1966",3478.762434,
"DNK","GDP","TOT","USD_CAP","A","1967",3688.285602,
"DNK","GDP","TOT","USD_CAP","A","1968",4005.792223,
"DNK","GDP","TOT","USD_CAP","A","1969",4487.227813,
"DNK","GDP","TOT","USD_CAP","A","1970",4251.063856,
"DNK","GDP","TOT","USD_CAP","A","1971",4577.975303,
"DNK","GDP","TOT","USD_CAP","A","1972",4935.001523,
"DNK","GDP","TOT","USD_CAP","A","1973",5384.187458,
"DNK","GDP","TOT","USD_CAP","A","1974",5775.539854,
"DNK","GDP","TOT","USD_CAP","A","1975",6200.088585,
"DNK","GDP","TOT","USD_CAP","A","1976",6910.14571,
"DNK","GDP","TOT","USD_CAP","A","1977",7452.531268,
"DNK","GDP","TOT","USD_CAP","A","1978",8127.80551,
"DNK","GDP","TOT","USD_CAP","A","1979",9116.046255,
"DNK","GDP","TOT","USD_CAP","A","1980",9878.598463,
"DNK","GDP","TOT","USD_CAP","A","1981",10733.12949,
"DNK","GDP","TOT","USD_CAP","A","1982",11828.234903,
"DNK","GDP","TOT","USD_CAP","A","1983",12624.316028,
"DNK","GDP","TOT","USD_CAP","A","1984",13624.859393,
"DNK","GDP","TOT","USD_CAP","A","1985",14618.032164,
"DNK","GDP","TOT","USD_CAP","A","1986",15622.950025,
"DNK","GDP","TOT","USD_CAP","A","1987",16040.338425,
"DNK","GDP","TOT","USD_CAP","A","1988",16589.924985,
"DNK","GDP","TOT","USD_CAP","A","1989",17339.386958,
"DNK","GDP","TOT","USD_CAP","A","1990",18217.660294,
"DNK","GDP","TOT","USD_CAP","A","1991",19034.534797,
"DNK","GDP","TOT","USD_CAP","A","1992",19784.179885,
"DNK","GDP","TOT","USD_CAP","A","1993",20186.787086,
"DNK","GDP","TOT","USD_CAP","A","1994",21644.835114,
"DNK","GDP","TOT","USD_CAP","A","1995",22660.802996,
"DNK","GDP","TOT","USD_CAP","A","1996",23717.074135,
"DNK","GDP","TOT","USD_CAP","A","1997",24908.362906,
"DNK","GDP","TOT","USD_CAP","A","1998",25793.330938,
"DNK","GDP","TOT","USD_CAP","A","1999",26657.832804,
"DNK","GDP","TOT","USD_CAP","A","2000",28648.733142,
"DNK","GDP","TOT","USD_CAP","A","2001",29527.04208,
"DNK","GDP","TOT","USD_CAP","A","2002",30639.953104,
"DNK","GDP","TOT","USD_CAP","A","2003",30787.695078,
"DNK","GDP","TOT","USD_CAP","A","2004",32941.229362,
"DNK","GDP","TOT","USD_CAP","A","2005",34152.878002,
"DNK","GDP","TOT","USD_CAP","A","2006",37318.985346,
"DNK","GDP","TOT","USD_CAP","A","2007",38963.461096,
"DNK","GDP","TOT","USD_CAP","A","2008",41282.997487,
"DNK","GDP","TOT","USD_CAP","A","2009",40381.641251,
"DNK","GDP","TOT","USD_CAP","A","2010",43088.058823,
"DNK","GDP","TOT","USD_CAP","A","2011",44407.951375,
"DNK","GDP","TOT","USD_CAP","A","2012",44808.543206,
"DNK","GDP","TOT","USD_CAP","A","2013",46742.938839,
"DNK","GDP","TOT","USD_CAP","A","2014",47904.139699,
"DNK","GDP","TOT","USD_CAP","A","2015",48992.053299,
"DNK","GDP","TOT","USD_CAP","A","2016",49837.222469,
"FIN","GDP","TOT","MLN_USD","A","1970",15638.0919,"E"
"FIN","GDP","TOT","MLN_USD","A","1971",16819.44,"E"
"FIN","GDP","TOT","MLN_USD","A","1972",18904.9819,"E"
"FIN","GDP","TOT","MLN_USD","A","1973",21325.9408,"E"
"FIN","GDP","TOT","MLN_USD","A","1974",23993.8877,"E"
"FIN","GDP","TOT","MLN_USD","A","1975",26689.2366,"E"
"FIN","GDP","TOT","MLN_USD","A","1976",28251.1509,"E"
"FIN","GDP","TOT","MLN_USD","A","1977",30075.4224,"E"
"FIN","GDP","TOT","MLN_USD","A","1978",33126.8693,"E"
"FIN","GDP","TOT","MLN_USD","A","1979",38415.8401,"E"
"FIN","GDP","TOT","MLN_USD","A","1980",44137.3401,
"FIN","GDP","TOT","MLN_USD","A","1981",48882.9431,
"FIN","GDP","TOT","MLN_USD","A","1982",53518.3294,
"FIN","GDP","TOT","MLN_USD","A","1983",57367.7183,
"FIN","GDP","TOT","MLN_USD","A","1984",61312.558,
"FIN","GDP","TOT","MLN_USD","A","1985",65512.1408,
"FIN","GDP","TOT","MLN_USD","A","1986",68655.9147,
"FIN","GDP","TOT","MLN_USD","A","1987",72913.4015,
"FIN","GDP","TOT","MLN_USD","A","1988",79397.7029,
"FIN","GDP","TOT","MLN_USD","A","1989",86681.2766,
"FIN","GDP","TOT","MLN_USD","A","1990",90495.1994,
"FIN","GDP","TOT","MLN_USD","A","1991",87976.9215,
"FIN","GDP","TOT","MLN_USD","A","1992",86990.8186,
"FIN","GDP","TOT","MLN_USD","A","1993",88406.4137,
"FIN","GDP","TOT","MLN_USD","A","1994",93844.4926,
"FIN","GDP","TOT","MLN_USD","A","1995",99832.2916,
"FIN","GDP","TOT","MLN_USD","A","1996",102792.2012,
"FIN","GDP","TOT","MLN_USD","A","1997",111860.5859,
"FIN","GDP","TOT","MLN_USD","A","1998",121285.5624,
"FIN","GDP","TOT","MLN_USD","A","1999",127941.8417,
"FIN","GDP","TOT","MLN_USD","A","2000",138372.0326,
"FIN","GDP","TOT","MLN_USD","A","2001",144404.7533,
"FIN","GDP","TOT","MLN_USD","A","2002",148566.4337,
"FIN","GDP","TOT","MLN_USD","A","2003",151089.7042,
"FIN","GDP","TOT","MLN_USD","A","2004",162805.9986,
"FIN","GDP","TOT","MLN_USD","A","2005",167840.4509,
"FIN","GDP","TOT","MLN_USD","A","2006",181069.0666,
"FIN","GDP","TOT","MLN_USD","A","2007",199323.1868,
"FIN","GDP","TOT","MLN_USD","A","2008",212373.3688,
"FIN","GDP","TOT","MLN_USD","A","2009",202176.1466,
"FIN","GDP","TOT","MLN_USD","A","2010",208164.0373,
"FIN","GDP","TOT","MLN_USD","A","2011",219214.027,
"FIN","GDP","TOT","MLN_USD","A","2012",219916.339,
"FIN","GDP","TOT","MLN_USD","A","2013",224594.224,
"FIN","GDP","TOT","MLN_USD","A","2014",226716.9512,
"FIN","GDP","TOT","MLN_USD","A","2015",231725.7709,
"FIN","GDP","TOT","MLN_USD","A","2016",238295.3413,
"FIN","GDP","TOT","USD_CAP","A","1970",3395.15672,"E"
"FIN","GDP","TOT","USD_CAP","A","1971",3646.886374,"E"
"FIN","GDP","TOT","USD_CAP","A","1972",4074.349552,"E"
"FIN","GDP","TOT","USD_CAP","A","1973",4570.49738,"E"
"FIN","GDP","TOT","USD_CAP","A","1974",5114.876941,"E"
"FIN","GDP","TOT","USD_CAP","A","1975",5664.820771,"E"
"FIN","GDP","TOT","USD_CAP","A","1976",5978.193907,"E"
"FIN","GDP","TOT","USD_CAP","A","1977",6346.498646,"E"
"FIN","GDP","TOT","USD_CAP","A","1978",6970.409114,"E"
"FIN","GDP","TOT","USD_CAP","A","1979",8062.593669,"E"
"FIN","GDP","TOT","USD_CAP","A","1980",9234.719127,
"FIN","GDP","TOT","USD_CAP","A","1981",10183.946474,
"FIN","GDP","TOT","USD_CAP","A","1982",11087.515675,
"FIN","GDP","TOT","USD_CAP","A","1983",11814.267123,
"FIN","GDP","TOT","USD_CAP","A","1984",12559.416197,
"FIN","GDP","TOT","USD_CAP","A","1985",13363.824576,
"FIN","GDP","TOT","USD_CAP","A","1986",13959.561366,
"FIN","GDP","TOT","USD_CAP","A","1987",14783.439413,
"FIN","GDP","TOT","USD_CAP","A","1988",16051.289383,
"FIN","GDP","TOT","USD_CAP","A","1989",17460.574618,
"FIN","GDP","TOT","USD_CAP","A","1990",18148.403541,
"FIN","GDP","TOT","USD_CAP","A","1991",17547.30468,
"FIN","GDP","TOT","USD_CAP","A","1992",17253.236523,
"FIN","GDP","TOT","USD_CAP","A","1993",17449.55269,
"FIN","GDP","TOT","USD_CAP","A","1994",18443.191744,
"FIN","GDP","TOT","USD_CAP","A","1995",19545.066674,
"FIN","GDP","TOT","USD_CAP","A","1996",20058.580413,
"FIN","GDP","TOT","USD_CAP","A","1997",21763.606728,
"FIN","GDP","TOT","USD_CAP","A","1998",23534.600252,
"FIN","GDP","TOT","USD_CAP","A","1999",24768.529997,
"FIN","GDP","TOT","USD_CAP","A","2000",26732.358226,
"FIN","GDP","TOT","USD_CAP","A","2001",27834.378038,
"FIN","GDP","TOT","USD_CAP","A","2002",28567.171807,
"FIN","GDP","TOT","USD_CAP","A","2003",28983.254206,
"FIN","GDP","TOT","USD_CAP","A","2004",31139.971432,
"FIN","GDP","TOT","USD_CAP","A","2005",31993.376199,
"FIN","GDP","TOT","USD_CAP","A","2006",34382.596244,
"FIN","GDP","TOT","USD_CAP","A","2007",37688.50318,
"FIN","GDP","TOT","USD_CAP","A","2008",39969.392258,
"FIN","GDP","TOT","USD_CAP","A","2009",37868.502235,
"FIN","GDP","TOT","USD_CAP","A","2010",38811.954607,
"FIN","GDP","TOT","USD_CAP","A","2011",40683.337419,
"FIN","GDP","TOT","USD_CAP","A","2012",40619.937023,
"FIN","GDP","TOT","USD_CAP","A","2013",41293.293616,
"FIN","GDP","TOT","USD_CAP","A","2014",41504.247358,
"FIN","GDP","TOT","USD_CAP","A","2015",42281.866777,
"FIN","GDP","TOT","USD_CAP","A","2016",43363.48175,
"FRA","GDP","TOT","MLN_USD","A","1960",84497.2084,
"FRA","GDP","TOT","MLN_USD","A","1961",89464.5362,
"FRA","GDP","TOT","MLN_USD","A","1962",97994.0004,
"FRA","GDP","TOT","MLN_USD","A","1963",104751.941,
"FRA","GDP","TOT","MLN_USD","A","1964",113563.1748,
"FRA","GDP","TOT","MLN_USD","A","1965",122721.2577,
"FRA","GDP","TOT","MLN_USD","A","1966",133766.8769,
"FRA","GDP","TOT","MLN_USD","A","1967",144207.7505,
"FRA","GDP","TOT","MLN_USD","A","1968",158251.8546,
"FRA","GDP","TOT","MLN_USD","A","1969",179672.8734,
"FRA","GDP","TOT","MLN_USD","A","1970",193053.7203,
"FRA","GDP","TOT","MLN_USD","A","1971",213700.5288,
"FRA","GDP","TOT","MLN_USD","A","1972",233077.641,
"FRA","GDP","TOT","MLN_USD","A","1973",261270.4975,
"FRA","GDP","TOT","MLN_USD","A","1974",296959.8116,
"FRA","GDP","TOT","MLN_USD","A","1975",321282.2599,
"FRA","GDP","TOT","MLN_USD","A","1976",353538.9741,
"FRA","GDP","TOT","MLN_USD","A","1977",388427.6997,
"FRA","GDP","TOT","MLN_USD","A","1978",432240.176,
"FRA","GDP","TOT","MLN_USD","A","1979",484579.4765,
"FRA","GDP","TOT","MLN_USD","A","1980",536671.5559,
"FRA","GDP","TOT","MLN_USD","A","1981",593100.4685,
"FRA","GDP","TOT","MLN_USD","A","1982",645695.9878,
"FRA","GDP","TOT","MLN_USD","A","1983",679622.5769,
"FRA","GDP","TOT","MLN_USD","A","1984",714465.4577,
"FRA","GDP","TOT","MLN_USD","A","1985",749294.1806,
"FRA","GDP","TOT","MLN_USD","A","1986",782385.3002,
"FRA","GDP","TOT","MLN_USD","A","1987",823025.3081,
"FRA","GDP","TOT","MLN_USD","A","1988",892164.282,
"FRA","GDP","TOT","MLN_USD","A","1989",967199.8057,
"FRA","GDP","TOT","MLN_USD","A","1990",1032204.9189,
"FRA","GDP","TOT","MLN_USD","A","1991",1077644.6977,
"FRA","GDP","TOT","MLN_USD","A","1992",1119841.8919,
"FRA","GDP","TOT","MLN_USD","A","1993",1139461.8803,
"FRA","GDP","TOT","MLN_USD","A","1994",1191004.6568,
"FRA","GDP","TOT","MLN_USD","A","1995",1241196.5623,
"FRA","GDP","TOT","MLN_USD","A","1996",1281489.2598,
"FRA","GDP","TOT","MLN_USD","A","1997",1339950.1496,
"FRA","GDP","TOT","MLN_USD","A","1998",1411613.2984,
"FRA","GDP","TOT","MLN_USD","A","1999",1478039.2021,
"FRA","GDP","TOT","MLN_USD","A","2000",1595459.6239,
"FRA","GDP","TOT","MLN_USD","A","2001",1698365.8289,
"FRA","GDP","TOT","MLN_USD","A","2002",1770064.9994,
"FRA","GDP","TOT","MLN_USD","A","2003",1758832.9057,
"FRA","GDP","TOT","MLN_USD","A","2004",1829066.9259,
"FRA","GDP","TOT","MLN_USD","A","2005",1933506.9844,
"FRA","GDP","TOT","MLN_USD","A","2006",2070454.2698,
"FRA","GDP","TOT","MLN_USD","A","2007",2186193.8738,
"FRA","GDP","TOT","MLN_USD","A","2008",2263190.6441,
"FRA","GDP","TOT","MLN_USD","A","2009",2249680.9548,
"FRA","GDP","TOT","MLN_USD","A","2010",2342745.4228,
"FRA","GDP","TOT","MLN_USD","A","2011",2447562.0669,
"FRA","GDP","TOT","MLN_USD","A","2012",2471784.5141,
"FRA","GDP","TOT","MLN_USD","A","2013",2606141.9143,
"FRA","GDP","TOT","MLN_USD","A","2014",2667964.6599,
"FRA","GDP","TOT","MLN_USD","A","2015",2743456.0444,"P"
"FRA","GDP","TOT","MLN_USD","A","2016",2773931.5892,"P"
"FRA","GDP","TOT","USD_CAP","A","1960",1811.845107,
"FRA","GDP","TOT","USD_CAP","A","1961",1897.968394,
"FRA","GDP","TOT","USD_CAP","A","1962",2041.754359,
"FRA","GDP","TOT","USD_CAP","A","1963",2144.973811,
"FRA","GDP","TOT","USD_CAP","A","1964",2301.038941,
"FRA","GDP","TOT","USD_CAP","A","1965",2463.045814,
"FRA","GDP","TOT","USD_CAP","A","1966",2661.762548,
"FRA","GDP","TOT","USD_CAP","A","1967",2846.355409,
"FRA","GDP","TOT","USD_CAP","A","1968",3100.059837,
"FRA","GDP","TOT","USD_CAP","A","1969",3490.962801,
"FRA","GDP","TOT","USD_CAP","A","1970",3716.931792,
"FRA","GDP","TOT","USD_CAP","A","1971",4075.609887,
"FRA","GDP","TOT","USD_CAP","A","1972",4405.837984,
"FRA","GDP","TOT","USD_CAP","A","1973",4899.403632,
"FRA","GDP","TOT","USD_CAP","A","1974",5532.450474,
"FRA","GDP","TOT","USD_CAP","A","1975",5957.835921,
"FRA","GDP","TOT","USD_CAP","A","1976",6529.726355,
"FRA","GDP","TOT","USD_CAP","A","1977",7141.659154,
"FRA","GDP","TOT","USD_CAP","A","1978",7912.573928,
"FRA","GDP","TOT","USD_CAP","A","1979",8832.054032,
"FRA","GDP","TOT","USD_CAP","A","1980",9731.12522,
"FRA","GDP","TOT","USD_CAP","A","1981",10693.816821,
"FRA","GDP","TOT","USD_CAP","A","1982",11572.234848,
"FRA","GDP","TOT","USD_CAP","A","1983",12115.348276,
"FRA","GDP","TOT","USD_CAP","A","1984",12674.793906,
"FRA","GDP","TOT","USD_CAP","A","1985",13226.962182,
"FRA","GDP","TOT","USD_CAP","A","1986",13741.245591,
"FRA","GDP","TOT","USD_CAP","A","1987",14377.494726,
"FRA","GDP","TOT","USD_CAP","A","1988",15496.496249,
"FRA","GDP","TOT","USD_CAP","A","1989",16701.198469,
"FRA","GDP","TOT","USD_CAP","A","1990",17727.255721,
"FRA","GDP","TOT","USD_CAP","A","1991",18414.981164,
"FRA","GDP","TOT","USD_CAP","A","1992",19041.367974,
"FRA","GDP","TOT","USD_CAP","A","1993",19291.333091,
"FRA","GDP","TOT","USD_CAP","A","1994",20089.138361,
"FRA","GDP","TOT","USD_CAP","A","1995",20860.095835,
"FRA","GDP","TOT","USD_CAP","A","1996",21460.808531,
"FRA","GDP","TOT","USD_CAP","A","1997",22360.079925,
"FRA","GDP","TOT","USD_CAP","A","1998",23469.388305,
"FRA","GDP","TOT","USD_CAP","A","1999",24447.776141,
"FRA","GDP","TOT","USD_CAP","A","2000",26210.07399,
"FRA","GDP","TOT","USD_CAP","A","2001",27698.123341,
"FRA","GDP","TOT","USD_CAP","A","2002",28658.522754,
"FRA","GDP","TOT","USD_CAP","A","2003",28276.147161,
"FRA","GDP","TOT","USD_CAP","A","2004",29189.877689,
"FRA","GDP","TOT","USD_CAP","A","2005",30625.932308,
"FRA","GDP","TOT","USD_CAP","A","2006",32567.626227,
"FRA","GDP","TOT","USD_CAP","A","2007",34176.901743,
"FRA","GDP","TOT","USD_CAP","A","2008",35184.233632,
"FRA","GDP","TOT","USD_CAP","A","2009",34795.158221,
"FRA","GDP","TOT","USD_CAP","A","2010",36056.659937,
"FRA","GDP","TOT","USD_CAP","A","2011",37485.25235,
"FRA","GDP","TOT","USD_CAP","A","2012",37671.028181,
"FRA","GDP","TOT","USD_CAP","A","2013",39515.13827,
"FRA","GDP","TOT","USD_CAP","A","2014",40246.864684,
"FRA","GDP","TOT","USD_CAP","A","2015",41199.219769,"P"
"FRA","GDP","TOT","USD_CAP","A","2016",41489.897831,"P"
"DEU","GDP","TOT","MLN_USD","A","1970",314385.6191,"E"
"DEU","GDP","TOT","MLN_USD","A","1971",340698.0275,"E"
"DEU","GDP","TOT","MLN_USD","A","1972",370733.0557,"E"
"DEU","GDP","TOT","MLN_USD","A","1973",409584.0986,"E"
"DEU","GDP","TOT","MLN_USD","A","1974",450350.3611,"E"
"DEU","GDP","TOT","MLN_USD","A","1975",487794.3493,"E"
"DEU","GDP","TOT","MLN_USD","A","1976",540036.4412,"E"
"DEU","GDP","TOT","MLN_USD","A","1977",592732.1871,"E"
"DEU","GDP","TOT","MLN_USD","A","1978",653433.8928,"E"
"DEU","GDP","TOT","MLN_USD","A","1979",736739.5973,"E"
"DEU","GDP","TOT","MLN_USD","A","1980",814498.1872,"E"
"DEU","GDP","TOT","MLN_USD","A","1981",895254.8245,"E"
"DEU","GDP","TOT","MLN_USD","A","1982",947039.9818,"E"
"DEU","GDP","TOT","MLN_USD","A","1983",999911.9137,"E"
"DEU","GDP","TOT","MLN_USD","A","1984",1064619.7139,"E"
"DEU","GDP","TOT","MLN_USD","A","1985",1124260.0559,"E"
"DEU","GDP","TOT","MLN_USD","A","1986",1173177.8836,"E"
"DEU","GDP","TOT","MLN_USD","A","1987",1219978.5317,"E"
"DEU","GDP","TOT","MLN_USD","A","1988",1309499.6537,"E"
"DEU","GDP","TOT","MLN_USD","A","1989",1413422.4611,"E"
"DEU","GDP","TOT","MLN_USD","A","1990",1542730.1749,"E"
"DEU","GDP","TOT","MLN_USD","A","1991",1675509.9327,
"DEU","GDP","TOT","MLN_USD","A","1992",1746672.3883,
"DEU","GDP","TOT","MLN_USD","A","1993",1771131.8532,
"DEU","GDP","TOT","MLN_USD","A","1994",1853273.4204,
"DEU","GDP","TOT","MLN_USD","A","1995",1924801.5996,
"DEU","GDP","TOT","MLN_USD","A","1996",1975033.1903,
"DEU","GDP","TOT","MLN_USD","A","1997",2020298.6583,
"DEU","GDP","TOT","MLN_USD","A","1998",2081273.006,
"DEU","GDP","TOT","MLN_USD","A","1999",2164175.515,
"DEU","GDP","TOT","MLN_USD","A","2000",2242493.3244,
"DEU","GDP","TOT","MLN_USD","A","2001",2350369.9713,
"DEU","GDP","TOT","MLN_USD","A","2002",2419131.8519,
"DEU","GDP","TOT","MLN_USD","A","2003",2475051.3667,
"DEU","GDP","TOT","MLN_USD","A","2004",2594276.0745,
"DEU","GDP","TOT","MLN_USD","A","2005",2636420.1082,
"DEU","GDP","TOT","MLN_USD","A","2006",2822339.9631,
"DEU","GDP","TOT","MLN_USD","A","2007",2997499.8106,
"DEU","GDP","TOT","MLN_USD","A","2008",3122546.7214,
"DEU","GDP","TOT","MLN_USD","A","2009",3036964.5935,
"DEU","GDP","TOT","MLN_USD","A","2010",3210822.2483,
"DEU","GDP","TOT","MLN_USD","A","2011",3427140.5764,
"DEU","GDP","TOT","MLN_USD","A","2012",3503684.2066,
"DEU","GDP","TOT","MLN_USD","A","2013",3647777.5941,
"DEU","GDP","TOT","MLN_USD","A","2014",3822016.4562,
"DEU","GDP","TOT","MLN_USD","A","2015",3934864.4848,
"DEU","GDP","TOT","MLN_USD","A","2016",4041192.1627,
"DEU","GDP","TOT","USD_CAP","A","1970",4045.678352,"E"
"DEU","GDP","TOT","USD_CAP","A","1971",4348.688844,"E"
"DEU","GDP","TOT","USD_CAP","A","1972",4709.814593,"E"
"DEU","GDP","TOT","USD_CAP","A","1973",5187.498083,"E"
"DEU","GDP","TOT","USD_CAP","A","1974",5702.153245,"E"
"DEU","GDP","TOT","USD_CAP","A","1975",6199.803624,"E"
"DEU","GDP","TOT","USD_CAP","A","1976",6895.520018,"E"
"DEU","GDP","TOT","USD_CAP","A","1977",7583.089453,"E"
"DEU","GDP","TOT","USD_CAP","A","1978",8368.559884,"E"
"DEU","GDP","TOT","USD_CAP","A","1979",9432.802383,"E"
"DEU","GDP","TOT","USD_CAP","A","1980",10401.877159,"E"
"DEU","GDP","TOT","USD_CAP","A","1981",11416.445517,"E"
"DEU","GDP","TOT","USD_CAP","A","1982",12089.614882,"E"
"DEU","GDP","TOT","USD_CAP","A","1983",12799.363991,"E"
"DEU","GDP","TOT","USD_CAP","A","1984",13675.971969,"E"
"DEU","GDP","TOT","USD_CAP","A","1985",14475.202862,"E"
"DEU","GDP","TOT","USD_CAP","A","1986",15100.75793,"E"
"DEU","GDP","TOT","USD_CAP","A","1987",15697.502917,"E"
"DEU","GDP","TOT","USD_CAP","A","1988",16763.741326,"E"
"DEU","GDP","TOT","USD_CAP","A","1989",17964.874882,"E"
"DEU","GDP","TOT","USD_CAP","A","1990",19438.664569,"E"
"DEU","GDP","TOT","USD_CAP","A","1991",20950.945103,
"DEU","GDP","TOT","USD_CAP","A","1992",21697.793643,
"DEU","GDP","TOT","USD_CAP","A","1993",21880.41229,
"DEU","GDP","TOT","USD_CAP","A","1994",22838.471174,
"DEU","GDP","TOT","USD_CAP","A","1995",23672.966984,
"DEU","GDP","TOT","USD_CAP","A","1996",24243.649993,
"DEU","GDP","TOT","USD_CAP","A","1997",24785.899378,
"DEU","GDP","TOT","USD_CAP","A","1998",25554.023599,
"DEU","GDP","TOT","USD_CAP","A","1999",26579.739076,
"DEU","GDP","TOT","USD_CAP","A","2000",27529.780429,
"DEU","GDP","TOT","USD_CAP","A","2001",28832.881133,
"DEU","GDP","TOT","USD_CAP","A","2002",29654.218685,
"DEU","GDP","TOT","USD_CAP","A","2003",30350.480898,
"DEU","GDP","TOT","USD_CAP","A","2004",31848.802721,
"DEU","GDP","TOT","USD_CAP","A","2005",32413.540064,
"DEU","GDP","TOT","USD_CAP","A","2006",34769.442587,
"DEU","GDP","TOT","USD_CAP","A","2007",37009.825793,
"DEU","GDP","TOT","USD_CAP","A","2008",38662.606129,
"DEU","GDP","TOT","USD_CAP","A","2009",37734.236963,
"DEU","GDP","TOT","USD_CAP","A","2010",39993.301883,
